,ID_ESTACION,GustLocalDayAvg_1,GustLocalDayAvg_2,GustLocalDayAvg_3,GustLocalDayAvg_4,GustLocalDayAvg_5,GustLocalDayAvg_6,MSLPLocalDayAvg_1,MSLPLocalDayAvg_2,MSLPLocalDayAvg_3,MSLPLocalDayAvg_4,MSLPLocalDayAvg_5,MSLPLocalDayAvg_6,RelativeHumidityLocalDayAvg_1,RelativeHumidityLocalDayAvg_2,RelativeHumidityLocalDayAvg_3,RelativeHumidityLocalDayAvg_4,RelativeHumidityLocalDayAvg_5,RelativeHumidityLocalDayAvg_6,UVIndexLocalDayAvg_1,UVIndexLocalDayAvg_2,UVIndexLocalDayAvg_3,UVIndexLocalDayAvg_4,UVIndexLocalDayAvg_5,UVIndexLocalDayAvg_6,VisibilityLocalDayAvg_1,VisibilityLocalDayAvg_2,VisibilityLocalDayAvg_3,VisibilityLocalDayAvg_4,VisibilityLocalDayAvg_5,VisibilityLocalDayAvg_6,WindSpeedLocalDayAvg_1,WindSpeedLocalDayAvg_2,WindSpeedLocalDayAvg_3,WindSpeedLocalDayAvg_4,WindSpeedLocalDayAvg_5,WindSpeedLocalDayAvg_6,lluvia_daytime_avg_1,lluvia_daytime_avg_2,lluvia_daytime_avg_3,lluvia_daytime_avg_4,lluvia_daytime_avg_5,lluvia_daytime_avg_6,lluvia_night_avg_1,lluvia_night_avg_2,lluvia_night_avg_3,lluvia_night_avg_4,lluvia_night_avg_5,lluvia_night_avg_6,nieve_daytime_Avg_1,nieve_daytime_Avg_2,nieve_daytime_Avg_3,nieve_daytime_Avg_4,nieve_daytime_Avg_5,nieve_daytime_Avg_6,nieve_night_Avg_1,nieve_night_Avg_2,nieve_night_Avg_3,nieve_night_Avg_4,nieve_night_Avg_5,nieve_night_Avg_6,campaña
28,8,6.891304347826087,7.976,6.737500000000001,6.342105263157895,7.866666666666667,0.0,102219.56129032257,102161.31576354681,101759.74193548386,101430.27333333335,101628.65161290324,101551.68666666668,76.83870967741936,69.9206896551724,67.6258064516129,71.79333333333332,66.56129032258065,55.43,0.3870967741935484,0.6034482758620688,1.025806451612903,1.4499999999999997,2.0193548387096767,2.433333333333333,16008.58064516129,15851.896551724138,15839.129032258064,15474.166666666666,15761.870967741936,16068.533333333333,3.232258064516129,4.462068965517241,3.441935483870968,3.13,3.1999999999999993,3.0966666666666662,7.199999999999999,7.200000000000001,26.400000000000002,39.6,28.8,6.0,2.4000000000000004,8.4,10.799999999999997,33.6,37.2,3.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
29,9,7.373684210526314,8.07391304347826,6.700000000000001,6.135294117647058,7.5,7.433333333333333,102210.90580645163,102156.84830049262,101772.05032258066,101449.27066666668,101620.38903225807,101537.84866666667,72.32903225806452,65.34827586206897,64.2741935483871,69.45333333333335,65.59354838709676,57.0,0.3870967741935484,0.603448275862069,1.038709677419355,1.4466666666666663,2.0193548387096767,2.436666666666667,16002.767741935484,15976.548275862066,15852.016129032258,15330.143333333333,15837.451612903225,16072.696666666665,3.2193548387096773,4.344827586206897,3.3483870967741938,3.0766666666666675,3.1387096774193544,3.0000000000000004,10.8,7.200000000000001,25.2,45.600000000000016,25.200000000000003,2.4000000000000004,2.4000000000000004,6.000000000000001,14.400000000000002,45.6,23.999999999999996,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
30,10,7.273684210526315,7.991304347826087,6.795,6.146666666666666,7.220000000000001,6.6,102207.90774193549,102154.05716748768,101770.79161290324,101448.38066666668,101617.9541935484,101533.486,72.16451612903225,65.0103448275862,64.55806451612904,69.79666666666668,65.84193548387097,57.453333333333326,0.3870967741935484,0.606896551724138,1.0548387096774194,1.4466666666666665,2.0322580645161286,2.43,15960.016129032258,15944.096551724138,15858.922580645161,15290.820000000002,15860.270967741932,16058.089999999998,3.148387096774193,4.279310344827587,3.303225806451613,3.026666666666667,3.103225806451613,2.973333333333334,12.0,6.0,26.4,74.4,18.0,2.4000000000000004,3.5999999999999996,8.400000000000002,6.000000000000001,51.60000000000001,19.2,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
31,11,6.963157894736843,7.296153846153844,6.5600000000000005,5.956249999999999,7.275,7.6,102231.25225806453,102166.45349753696,101768.86967741937,101444.18733333334,101617.04129032257,101534.04333333335,75.28709677419356,65.04482758620688,66.43870967741935,69.72000000000001,67.46451612903226,58.77666666666666,0.39677419354838706,0.6137931034482759,1.0451612903225806,1.4933333333333332,2.0612903225806445,2.463333333333333,15986.951612903225,15981.544827586207,15865.174193548386,15610.393333333335,15839.54193548387,16044.666666666666,2.9677419354838706,4.106896551724137,3.2161290322580647,2.96,3.0774193548387103,2.95,6.0,6.000000000000001,20.400000000000002,43.2,16.799999999999997,3.5999999999999996,4.8,6.0,21.599999999999998,57.599999999999994,18.0,4.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
32,12,7.052380952380952,7.779999999999998,6.617391304347828,6.182352941176471,7.425000000000001,7.2,102214.83354838712,102159.44618226602,101772.86645161292,101449.47933333335,101623.49161290322,101543.49200000001,73.48709677419355,66.15517241379311,65.02903225806452,70.07000000000001,65.92580645161289,56.61333333333334,0.3838709677419355,0.6103448275862069,1.0258064516129033,1.4533333333333334,2.0193548387096767,2.4233333333333333,16000.067741935483,15981.737931034484,15912.374193548389,15554.260000000002,15742.306451612903,16072.226666666666,3.1741935483870973,4.348275862068965,3.35483870967742,3.0900000000000003,3.1548387096774193,3.036666666666667,9.599999999999998,6.0,19.2,43.2,28.799999999999997,1.2000000000000002,2.4000000000000004,6.000000000000001,16.8,33.6,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
33,13,7.075,7.891666666666667,6.586363636363635,6.06842105263158,7.3,7.7,102224.9477419355,102163.16288177339,101770.98322580647,101446.62000000002,101620.47612903225,101540.20133333335,74.53548387096774,67.02758620689654,65.83548387096774,70.45333333333333,66.26129032258066,56.25333333333333,0.3903225806451613,0.617241379310345,1.0451612903225809,1.4833333333333334,2.035483870967741,2.44,16002.867741935484,15942.551724137931,15777.516129032256,15523.05,15781.796774193546,15988.496666666666,3.1225806451612907,4.313793103448275,3.358064516129032,3.0700000000000003,3.1612903225806446,3.0699999999999994,6.0,2.4000000000000004,26.4,48.0,19.200000000000003,13.2,2.4000000000000004,8.4,13.200000000000003,37.2,32.4,13.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
34,14,6.882608695652175,8.037499999999998,6.695833333333332,6.310526315789473,7.5,7.9,102216.13548387097,102159.41502463054,101759.08387096775,101429.80666666667,101627.13548387098,101549.37333333332,77.8741935483871,71.04137931034484,68.68709677419353,73.15333333333334,67.83225806451614,56.733333333333334,0.3838709677419355,0.6137931034482759,1.0290322580645161,1.4566666666666666,2.012903225806451,2.4299999999999997,16009.258064516129,15899.793103448275,15857.064516129032,15531.5,15733.838709677419,16048.4,3.2096774193548385,4.431034482758621,3.4096774193548387,3.1333333333333324,3.1903225806451605,3.086666666666666,7.2,7.2,25.200000000000003,42.0,28.8,4.800000000000001,2.4000000000000004,7.200000000000001,14.399999999999999,33.60000000000001,39.6,2.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
35,15,7.205,8.0125,6.626086956521739,6.233333333333333,7.466666666666666,7.4,102220.18387096772,102159.77642857142,101768.29806451612,101441.85066666667,101624.43806451613,101544.91866666668,76.7290322580645,69.8758620689655,67.89677419354838,72.87333333333332,67.84838709677419,57.36000000000001,0.3870967741935484,0.6137931034482759,1.035483870967742,1.4766666666666666,2.035483870967741,2.4333333333333327,16007.170967741935,15970.989655172414,15858.238709677418,15540.95,15736.248387096775,16017.87,3.1870967741935488,4.379310344827586,3.393548387096775,3.1,3.1806451612903226,3.083333333333333,8.399999999999999,4.800000000000001,22.800000000000004,38.4,27.599999999999998,6.0,2.4000000000000004,8.399999999999999,14.399999999999999,36.0,34.800000000000004,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
36,16,7.084999999999999,7.66153846153846,6.647619047619047,6.073333333333333,7.525,7.25,102216.86451612902,102159.3697044335,101756.83870967742,101426.96666666666,101622.34193548387,101540.08,76.9,70.13103448275861,68.52903225806453,73.71666666666665,68.6258064516129,58.55,0.3870967741935484,0.6103448275862069,1.0516129032258066,1.4766666666666666,2.048387096774193,2.453333333333333,15963.741935483871,15935.344827586207,15847.838709677419,15456.166666666666,15758.935483870968,16052.266666666666,3.1387096774193552,4.29655172413793,3.341935483870967,3.0666666666666678,3.1451612903225805,3.0333333333333328,9.599999999999998,6.0,22.799999999999997,57.599999999999994,26.399999999999995,4.8,2.4000000000000004,9.600000000000001,11.999999999999996,54.00000000000001,28.799999999999997,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
37,17,6.845833333333334,7.865384615384617,6.745833333333333,6.35263157894737,7.45,0.0,102230.68387096774,102165.18719211823,101761.36774193548,101430.86,101627.81290322581,101551.29333333333,78.62580645161287,71.46206896551725,68.91290322580647,72.95333333333333,67.43225806451613,55.776666666666664,0.3903225806451613,0.6,1.0225806451612902,1.4433333333333331,2.0290322580645155,2.4533333333333336,15974.709677419354,15770.103448275862,15858.548387096775,15375.266666666666,15727.870967741936,16027.1,3.232258064516129,4.482758620689655,3.4322580645161302,3.123333333333334,3.1774193548387095,3.0933333333333324,6.000000000000001,7.2,19.2,42.0,40.8,4.800000000000001,6.000000000000001,16.799999999999997,9.600000000000001,33.6,28.8,6.000000000000001,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
38,18,7.124999999999998,7.844000000000001,6.800000000000001,6.124999999999999,7.575000000000001,7.35,102212.24903225807,102156.87938423645,101772.06516129032,101448.914,101621.06838709678,101538.098,75.23548387096774,68.80689655172414,67.14193548387095,73.15,68.09354838709677,58.680000000000014,0.3903225806451613,0.6137931034482759,1.061290322580645,1.4466666666666665,2.029032258064516,2.436666666666667,15990.40322580645,15890.234482758622,15827.793548387095,15358.813333333332,15782.641935483867,16063.446666666665,3.203225806451613,4.362068965517242,3.3612903225806456,3.0800000000000005,3.141935483870967,3.0100000000000002,10.8,8.400000000000002,26.400000000000002,55.2,28.799999999999997,2.4000000000000004,2.4000000000000004,8.400000000000002,10.8,50.400000000000006,28.799999999999997,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
39,19,7.12,7.803999999999999,6.636363636363637,6.168749999999999,7.450000000000001,7.2,102214.25161290323,102158.43743842364,101757.94193548388,101428.7,101621.8064516129,101539.7,74.10645161290324,67.36896551724138,65.98709677419356,71.71000000000002,67.07419354838707,57.910000000000004,0.3870967741935484,0.6103448275862069,1.0451612903225806,1.45,2.038709677419354,2.433333333333333,15988.967741935483,15969.275862068966,15842.516129032258,15468.966666666667,15769.838709677419,16054.1,3.145161290322581,4.29655172413793,3.3419354838709676,3.0666666666666673,3.141935483870967,3.02,10.8,6.000000000000001,21.6,44.39999999999999,26.4,3.6000000000000005,3.6000000000000005,7.2,18.0,45.60000000000001,31.200000000000003,2.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
40,0,9.25,9.2875,8.842857142857143,8.466666666666667,8.95,9.399999999999999,102201.82580645163,102146.6157635468,101755.80645161291,101428.20666666665,101617.30322580646,101532.44666666667,73.12258064516128,74.5857142857143,65.93870967741935,65.72333333333331,58.88064516129031,53.809999999999995,0.4000000000000001,0.6178571428571427,1.1225806451612903,1.6099999999999994,2.1870967741935474,2.4600000000000004,11925.516129032258,11680.607142857143,12767.322580645161,12888.133333333333,13867.129032258064,13709.566666666668,3.1870967741935488,3.121428571428571,3.0193548387096776,2.3133333333333335,2.1967741935483875,2.1766666666666667,141.6,10.799999999999997,75.60000000000001,27.599999999999998,2.4000000000000004,3.5999999999999996,50.400000000000006,0.0,96.0,28.799999999999997,0.0,16.799999999999997,0.084,0.0,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,17
41,1,9.123529411764707,9.55,9.085714285714285,8.74,8.860000000000001,8.940000000000001,102234.05806451612,102167.03152709358,101762.08387096776,101431.5,101629.07096774194,101553.19333333333,76.46774193548389,77.02142857142857,69.36129032258066,65.65666666666667,55.07419354838708,48.66999999999999,0.4000000000000001,0.632142857142857,1.1290322580645158,1.5933333333333328,2.222580645161289,2.466666666666667,11592.354838709678,11341.5,12208.774193548386,12516.266666666666,13814.935483870968,13598.3,4.164516129032258,4.392857142857142,3.761290322580647,3.06,3.0903225806451613,2.9733333333333336,60.00000000000001,10.8,55.2,32.400000000000006,1.2000000000000002,7.199999999999999,31.2,4.8,69.60000000000001,28.8,8.399999999999999,3.5999999999999996,0.22799999999999998,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,17
42,2,9.313333333333333,8.99,8.645454545454545,9.600000000000001,8.25,8.533333333333333,102230.34838709678,102165.75137931034,101763.43870967742,101439.94933333334,101615.4329032258,101532.83600000001,73.37096774193549,72.23928571428573,67.38709677419355,65.59,54.41612903225806,49.57,0.4096774193548388,0.6499999999999998,1.1516129032258062,1.6233333333333329,2.229032258064515,2.4833333333333334,12121.970967741936,12131.489285714284,12880.503225806451,13143.043333333333,14141.403225806447,13933.223333333333,3.632258064516129,3.4250000000000003,3.1193548387096772,2.52,2.6677419354838716,2.7133333333333334,64.8,3.6000000000000005,59.99999999999999,16.799999999999997,0.0,4.800000000000001,24.0,0.0,55.2,11.999999999999998,2.4000000000000004,19.200000000000003,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
43,3,9.126315789473683,9.708333333333334,8.866666666666667,8.75,8.5,9.3,102213.03225806452,102157.90000000001,101758.68387096774,101429.60666666666,101625.8322580645,101547.06666666668,75.43870967741935,76.96071428571429,69.24516129032261,67.99,58.65483870967743,53.35000000000001,0.40322580645161293,0.6249999999999998,1.1258064516129032,1.5899999999999994,2.2161290322580633,2.47,11734.09677419355,11500.285714285714,12520.225806451614,12649.733333333334,13803.90322580645,13484.7,4.190322580645161,4.232142857142857,3.8322580645161293,2.956666666666666,2.929032258064515,2.766666666666666,88.79999999999998,6.0,64.8,32.400000000000006,1.2000000000000002,2.4000000000000004,57.60000000000001,1.2000000000000002,87.60000000000001,24.000000000000004,0.0,8.399999999999999,0.20400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
44,4,9.710526315789473,9.576923076923077,9.026666666666667,8.825,8.633333333333333,9.0,102229.5335483871,102164.9135221675,101770.6812903226,101446.4266666667,101620.98322580647,101541.87133333334,73.90322580645163,75.13214285714285,68.09354838709675,65.65666666666668,55.00645161290321,49.20000000000002,0.40645161290322585,0.6428571428571426,1.1419354838709677,1.6133333333333328,2.219354838709676,2.4733333333333336,12026.029032258064,11612.503571428571,12598.57419354839,12793.196666666663,14023.741935483875,13768.083333333332,4.567741935483871,4.4035714285714285,3.9000000000000004,3.0999999999999996,3.0645161290322576,2.9433333333333334,64.8,6.0,57.599999999999994,30.000000000000004,0.0,1.2000000000000002,32.400000000000006,2.4000000000000004,78.0,25.199999999999996,6.0,8.399999999999999,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
45,5,9.428571428571429,9.036363636363633,8.725,8.65,8.475,10.15,102211.4129032258,102156.64408866994,101757.70322580646,101428.82666666666,101621.87096774194,101539.37333333332,75.0516129032258,76.45357142857141,68.66129032258063,67.99,59.01290322580647,53.753333333333345,0.40322580645161293,0.6178571428571427,1.1193548387096772,1.606666666666666,2.203225806451612,2.4533333333333336,11751.354838709678,11509.357142857143,12621.838709677419,12762.366666666667,13721.258064516129,13499.0,3.616129032258065,3.6607142857142847,3.3580645161290317,2.6199999999999997,2.603225806451613,2.4699999999999998,106.8,6.000000000000001,75.6,27.599999999999998,0.0,3.5999999999999996,52.8,0.0,91.20000000000002,23.999999999999996,1.2000000000000002,13.200000000000001,0.18,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,17
46,6,9.028571428571428,9.709090909090909,8.37142857142857,9.566666666666666,9.0,8.7,102229.42580645162,102166.14655172413,101766.76129032257,101434.94666666666,101632.88387096775,101557.64666666667,77.12258064516129,77.40357142857142,69.86129032258064,67.25333333333332,57.722580645161294,51.26666666666665,0.39032258064516134,0.6035714285714284,1.125806451612903,1.5799999999999996,2.1999999999999993,2.4633333333333334,11476.806451612903,11330.75,12261.161290322581,12438.766666666666,13736.838709677419,13420.4,3.5193548387096767,3.975,3.3774193548387093,2.643333333333333,2.7354838709677423,2.6866666666666665,69.6,8.4,54.0,26.399999999999995,1.2000000000000002,8.399999999999999,43.20000000000001,3.6000000000000005,63.6,20.4,4.800000000000001,0.0,0.22799999999999998,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,17
47,7,9.264705882352942,9.299999999999999,8.792307692307691,8.7,8.85,8.9,102219.49870967743,102161.9224137931,101772.91935483873,101448.77,101622.69870967741,101541.80066666668,74.41612903225806,75.625,68.65483870967742,67.55666666666666,58.099999999999994,52.926666666666684,0.40322580645161293,0.6285714285714283,1.132258064516129,1.5999999999999994,2.2129032258064507,2.466666666666667,11810.964516129034,11533.324999999999,12558.41935483871,12726.256666666664,13761.19677419355,13487.323333333334,3.935483870967742,3.8892857142857147,3.567741935483872,2.756666666666667,2.7580645161290316,2.65,85.2,3.6000000000000005,70.8,30.000000000000004,1.2000000000000002,2.4000000000000004,50.39999999999999,0.0,88.8,25.200000000000003,1.2000000000000002,10.8,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
48,8,8.968421052631578,9.753846153846153,9.02142857142857,9.0,8.58,9.4,102219.56129032257,102161.31576354681,101759.74193548386,101430.27333333335,101628.65161290324,101551.68666666668,76.1516129032258,77.14642857142857,69.60645161290321,67.78,57.677419354838705,51.81999999999998,0.4,0.6285714285714283,1.135483870967742,1.5933333333333328,2.2161290322580633,2.4733333333333336,11662.129032258064,11394.714285714286,12319.709677419354,12596.4,13831.0,13552.433333333332,4.138709677419355,4.3500000000000005,3.822580645161291,3.026666666666667,3.0096774193548392,2.8833333333333333,81.59999999999998,6.000000000000001,58.80000000000001,28.799999999999997,0.0,4.800000000000001,45.60000000000001,1.2000000000000002,79.2,21.599999999999998,2.4000000000000004,6.0,0.20400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
49,9,9.292857142857144,9.145454545454545,8.672727272727274,8.25,8.274999999999999,9.7,102210.90580645163,102156.84830049262,101772.05032258066,101449.27066666668,101620.38903225807,101537.84866666667,73.67096774193546,75.29285714285713,67.78709677419356,67.49,59.36451612903226,54.35000000000001,0.4000000000000001,0.6107142857142855,1.1193548387096774,1.596666666666666,2.209677419354837,2.4533333333333336,11901.874193548387,11563.546428571428,12652.641935483867,12796.23,13702.577419354839,13429.256666666666,3.5677419354838706,3.582142857142857,3.3258064516129022,2.4966666666666675,2.5129032258064514,2.4399999999999995,105.6,8.4,76.80000000000001,28.8,1.2000000000000002,2.4000000000000004,52.8,0.0,97.2,25.200000000000003,0.0,10.8,0.10799999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
50,10,9.138461538461538,9.111111111111109,8.8625,8.566666666666666,8.200000000000001,9.7,102207.90774193549,102154.05716748768,101770.79161290324,101448.38066666668,101617.9541935484,101533.486,73.56129032258065,75.16071428571429,66.57419354838709,66.16,59.0,54.04666666666667,0.40322580645161304,0.6178571428571427,1.1225806451612903,1.606666666666666,2.1967741935483867,2.4600000000000004,11904.238709677418,11584.292857142855,12715.2064516129,12860.883333333333,13820.35483870968,13651.630000000001,3.3451612903225816,3.2535714285714294,3.1387096774193544,2.4000000000000004,2.306451612903226,2.2633333333333336,136.79999999999998,12.0,75.6,26.400000000000002,2.4000000000000004,3.5999999999999996,49.199999999999996,0.0,96.0,31.2,0.0,18.0,0.084,0.0,0.0,0.0,0.0,0.0,0.036000000000000004,0.0,0.0,0.0,0.0,0.0,17
51,11,9.37142857142857,9.139999999999999,8.25,8.9,8.625,8.866666666666667,102231.25225806453,102166.45349753696,101768.86967741937,101444.18733333334,101617.04129032257,101534.04333333335,73.79032258064517,73.51785714285712,67.8741935483871,65.91333333333334,55.36451612903225,49.90999999999999,0.40645161290322585,0.6464285714285712,1.1483870967741934,1.6299999999999994,2.232258064516128,2.4733333333333336,11968.693548387098,11943.692857142856,12782.548387096773,13021.18,14105.393548387096,13851.506666666664,3.580645161290323,3.467857142857143,3.135483870967743,2.5399999999999996,2.5967741935483866,2.5766666666666675,74.4,3.6000000000000005,62.4,22.8,0.0,3.5999999999999996,31.2,0.0,63.60000000000001,16.800000000000004,4.800000000000001,20.4,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
52,12,9.33529411764706,9.533333333333333,8.928571428571429,8.625,8.725,9.033333333333333,102214.83354838712,102159.44618226602,101772.86645161292,101449.47933333335,101623.49161290322,101543.49200000001,74.06451612903227,75.57857142857142,68.26129032258066,67.48333333333332,58.44193548387097,53.35000000000001,0.40322580645161293,0.6214285714285712,1.1258064516129032,1.5966666666666662,2.2064516129032246,2.4533333333333336,11808.741935483871,11560.142857142857,12582.106451612903,12715.19666666666,13772.835483870967,13453.986666666666,4.083870967741936,4.064285714285715,3.7129032258064525,2.8333333333333326,2.8096774193548386,2.6866666666666665,95.99999999999999,6.0,68.39999999999999,29.999999999999996,0.0,2.4000000000000004,55.20000000000001,0.0,91.2,22.8,0.0,8.399999999999999,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
53,13,9.63888888888889,9.476923076923075,8.826666666666666,8.55,8.75,9.299999999999999,102224.9477419355,102163.16288177339,101770.98322580647,101446.62000000002,101620.47612903225,101540.20133333335,73.65806451612904,75.04285714285713,68.04838709677419,66.36999999999999,56.11290322580645,50.47666666666667,0.40645161290322585,0.6392857142857141,1.1387096774193548,1.6133333333333328,2.2129032258064507,2.4766666666666666,11946.31290322581,11601.046428571432,12575.019354838709,12739.4,13910.48387096774,13642.23,4.335483870967744,4.203571428571428,3.758064516129033,2.94,2.9612903225806457,2.8233333333333333,72.00000000000003,4.8,66.00000000000001,30.0,1.2000000000000002,2.4000000000000004,40.8,1.2000000000000002,85.2,28.8,4.800000000000001,9.600000000000001,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
54,14,9.110526315789475,9.883333333333335,8.953333333333335,8.775,8.559999999999999,9.466666666666667,102216.13548387097,102159.41502463054,101759.08387096775,101429.80666666667,101627.13548387098,101549.37333333332,76.10967741935485,77.36785714285715,69.66774193548387,68.06666666666666,58.33225806451613,52.816666666666656,0.4,0.6249999999999998,1.135483870967742,1.596666666666666,2.222580645161289,2.47,11700.0,11435.535714285714,12411.387096774193,12620.1,13836.677419354839,13531.133333333333,4.193548387096773,4.325000000000001,3.8516129032258073,3.0100000000000002,2.9903225806451608,2.8366666666666664,81.6,6.000000000000001,62.400000000000006,31.2,0.0,3.5999999999999996,51.599999999999994,1.2000000000000002,84.00000000000001,21.599999999999998,1.2000000000000002,7.199999999999999,0.21599999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
55,15,9.423529411764706,9.338461538461537,8.793333333333333,8.825,9.166666666666666,9.166666666666666,102220.18387096772,102159.77642857142,101768.29806451612,101441.85066666667,101624.43806451613,101544.91866666668,74.99354838709675,76.45357142857142,69.00322580645162,67.48,57.94516129032258,52.64666666666666,0.40322580645161293,0.6285714285714283,1.1258064516129032,1.5966666666666662,2.219354838709676,2.47,11771.125806451615,11533.675,12532.590322580643,12688.650000000001,13820.212903225807,13526.74,4.164516129032257,4.107142857142858,3.75483870967742,2.9099999999999993,2.8838709677419354,2.7600000000000002,81.6,4.8,68.39999999999999,32.4,2.4000000000000004,2.4000000000000004,54.0,1.2000000000000002,86.4,25.200000000000003,2.4000000000000004,9.600000000000001,0.20400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
56,16,9.4,8.975,8.916666666666668,8.95,8.65,10.05,102216.86451612902,102159.3697044335,101756.83870967742,101426.96666666666,101622.34193548387,101540.08,75.64193548387095,76.8107142857143,69.42258064516132,67.71,58.11290322580645,52.75999999999999,0.40322580645161293,0.6321428571428569,1.1354838709677417,1.606666666666666,2.2129032258064507,2.466666666666667,11692.483870967742,11537.642857142857,12578.548387096775,12744.4,13793.90322580645,13584.033333333333,3.7903225806451615,3.7392857142857143,3.377419354838709,2.7299999999999995,2.7419354838709675,2.5766666666666667,92.4,4.800000000000001,73.2,30.0,2.4000000000000004,3.5999999999999996,49.199999999999996,0.0,82.80000000000001,28.800000000000004,4.800000000000001,15.600000000000001,0.24,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,17
57,17,9.005882352941178,9.707692307692309,8.964285714285714,8.620000000000001,8.84,8.76,102230.68387096774,102165.18719211823,101761.36774193548,101430.86,101627.81290322581,101551.29333333333,76.33225806451614,77.19285714285715,69.39677419354838,66.16333333333333,55.72580645161291,49.66,0.3967741935483871,0.6285714285714283,1.1354838709677417,1.5933333333333328,2.222580645161289,2.4733333333333336,11648.161290322581,11333.642857142857,12257.90322580645,12546.666666666666,13847.161290322581,13599.2,4.1000000000000005,4.328571428571428,3.729032258064516,3.01,3.061290322580645,2.9466666666666663,63.599999999999994,9.600000000000001,56.39999999999999,31.2,0.0,6.0,33.599999999999994,2.4000000000000004,72.00000000000001,27.6,6.0,4.800000000000001,0.21599999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
58,18,9.292857142857143,8.963636363636363,8.591666666666667,8.475,8.325,9.9,102212.24903225807,102156.87938423645,101772.06516129032,101448.914,101621.06838709678,101538.098,75.06774193548388,76.50714285714287,68.37419354838711,67.64333333333333,59.332258064516125,54.040000000000006,0.40322580645161293,0.6142857142857141,1.1193548387096772,1.6099999999999997,2.2064516129032246,2.45,11746.741935483873,11484.30357142857,12648.206451612901,12784.619999999999,13715.3,13515.519999999999,3.5741935483870964,3.5785714285714287,3.3419354838709685,2.586666666666667,2.551612903225806,2.4266666666666667,118.79999999999998,8.4,76.80000000000001,25.200000000000003,0.0,3.5999999999999996,48.00000000000001,0.0,92.4,26.4,1.2000000000000002,14.399999999999999,0.156,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,17
