campaña,id_finca,id_zona,id_estacion,altitud,variedad,modo,tipo,color,superficie,produccion,sup_tot_camp_finca,superficie_total,n_var_camp_finca,prod_shift1,prod_shift2,sup_shift1,sup_shift2,prod_shift1_gt_shift2,prod_shift_max,prod_shift_change,prod_shift_avg,prod_est_mean_change,prod_he_shift1,prod_he_shift2,prod_he_shift_change,prod_he_shift_avg,prod_he_var_zone_mean_hist,prod_he_var_zone_std_hist,prod_he_var_mean_hist,prod_he_var_std_hist,prod_var_shift_1,prod_var_shift_2,prod_he_zone_mean,prod_he_zone_std,prod_he_var_mean,prod_he_var_std,prod_finca_shift_1,prod_finca_shift_2
17,48877,506,16,610.0,52,2,0,1,6.703333333333333,28457.72,26.8788,31.284355555555553,3,17980.64,29460.52,6.703333333333333,6.703333333333333,0,29460.52,-11479.880000000001,23720.58,0.504424778761062,2682.3431128791644,4394.906016907012,-1712.5629040278473,3538.624564893088,2035.5300886237612,1675.1414861685694,3254.1133390124014,3583.229544116796,17980.64,29460.52,2583.844605827311,139.29792454623282,4646.766332855892,2652.9515671395548,121366.454,125154.539
17,38454,990,18,665.0,32,2,0,1,1.0169,3238.5,1.0169,1.0169,1,5288.7,5803.8,1.0169,1.0169,0,5803.8,-515.1000000000004,5546.25,0.3918918918918919,5200.806372307995,5707.345855049662,-506.5394827416667,5454.076113678828,5730.631009555984,9028.334925801408,7762.441504107682,46474.770623242934,5288.7,5803.8,5067.053671590891,189.1548833581588,8670.295235887961,34346.27719878833,5288.7,5803.8
17,18410,990,18,665.0,32,2,0,1,1.03,3111.5,1.03,1.03,1,5081.3,-1.0,1.03,-1.0,1,5081.3,5082.3,5081.3,0.3918918918918919,4933.300970873786,-1.0,4934.300970873786,4933.300970873786,5730.631009555984,9028.334925801408,7762.441504107682,46474.770623242934,5081.3,-1.0,5067.053671590891,189.1548833581588,8670.295235887961,34346.27719878833,5081.3,-1.0
17,45773,724,16,610.0,32,2,0,1,5.22,29910.0,5.22,6.38,1,34860.0,27970.0,5.22,5.22,1,34860.0,6890.0,31415.0,0.504424778761062,6678.16091954023,5358.237547892721,1319.9233716475092,6018.199233716476,4849.378038291447,4533.198126315019,7762.441504107682,46474.770623242934,34860.0,27970.0,7308.925565779123,892.0359173765098,8670.295235887961,34346.27719878833,34860.0,27970.0
17,87293,724,16,610.0,32,2,0,1,2.7309,27151.2,2.7309,3.531833333333333,1,21682.5,35265.0,2.7309,2.7309,0,35265.0,-13582.5,28473.75,0.504424778761062,7939.690212018016,12913.325277381082,-4973.635065363066,10426.50774469955,4849.378038291447,4533.198126315019,7762.441504107682,46474.770623242934,21682.5,35265.0,7308.925565779123,892.0359173765098,8670.295235887961,34346.27719878833,33479.7,49422.8
17,55261,272,5,635.0,32,2,0,1,3.2715,21148.0,3.2715,3.24072380952381,1,-1.0,-1.0,-1.0,-1.0,0,-1.0,0.0,-1.0,0.5258620689655172,-1.0,-1.0,0.0,-1.0,2466.1309425769805,2839.9830235091285,7762.441504107682,46474.770623242934,-1.0,-1.0,2477.8223509708696,2864.650474729103,8670.295235887961,34346.27719878833,11760.0,-1.0
17,523,272,5,635.0,32,2,0,1,0.6478,3732.0,0.6478,0.9918380952380953,1,-1.0,-1.0,-1.0,-1.0,0,-1.0,0.0,-1.0,0.5258620689655172,-1.0,-1.0,0.0,-1.0,2466.1309425769805,2839.9830235091285,7762.441504107682,46474.770623242934,-1.0,-1.0,2477.8223509708696,2864.650474729103,8670.295235887961,34346.27719878833,2290.4,-1.0
17,87873,272,16,635.0,32,2,0,1,1.3747,7358.625,13.287299999999998,13.287299999999998,2,7009.344,9784.176,1.3747,1.3747,0,9784.176,-2774.8319999999994,8396.76,0.504424778761062,5098.817196479232,7117.3172328508035,-2018.5000363715717,6108.067214665018,2466.1309425769805,2839.9830235091285,7762.441504107682,46474.770623242934,7009.344,9784.176,2477.8223509708696,2864.650474729103,8670.295235887961,34346.27719878833,51754.716,47980.968
17,87873,272,16,635.0,59,1,0,1,5.9563,8073.324,13.287299999999998,13.287299999999998,2,28676.916,15377.76,5.9563,5.9563,1,28676.916,13299.156,22027.338,0.504424778761062,4814.551986971778,2581.7638466833437,2232.7881402884345,3698.157916827561,1841.1878255185447,2077.1705280531573,3009.619376411579,4322.026649680497,44745.372,38196.792,4361.6516384701945,1732.4790882529462,4162.0100898230685,2890.347308364734,51754.716,47980.968
17,87873,272,16,635.0,59,2,0,1,5.9563,8966.016,13.287299999999998,13.287299999999998,2,16068.456,22819.032,5.9563,5.9563,0,22819.032,-6750.575999999999,19443.744,0.504424778761062,2697.7244262377653,3831.0749962224872,-1133.350569984722,3264.3997112301263,2082.909632455289,2130.0727324492677,4269.554751983237,4302.539014328875,44745.372,38196.792,3456.06920001971,2056.267361368799,5826.904323040962,3271.7535794608775,51754.716,47980.968
17,19679,272,16,635.0,32,2,0,1,4.6865,24291.375,12.6075,12.126655555555555,4,22563.024,31075.996,4.6865,4.6865,0,31075.996,-8512.971999999998,26819.510000000002,0.504424778761062,4814.472207404247,6630.960418222555,-1816.4882108183083,5722.716312813401,2466.1309425769805,2839.9830235091285,7762.441504107682,46474.770623242934,22563.024,31075.996,2477.8223509708696,2864.650474729103,8670.295235887961,34346.27719878833,67529.824,72085.996
17,19679,272,16,635.0,52,2,0,1,2.6172,11270.0,12.6075,12.126655555555555,4,17390.0,22280.0,2.6172,2.6172,0,22280.0,-4890.0,19835.0,0.504424778761062,6644.505578480819,8512.914565184166,-1868.4089867033472,7578.710071832493,3036.3818690637736,2397.4604177493925,3254.1133390124014,3583.229544116796,17390.0,22280.0,3910.376309662553,1482.9089810588134,4646.766332855892,2652.9515671395548,67529.824,72085.996
17,19679,272,16,635.0,81,2,0,1,2.1638,10545.6,12.6075,12.126655555555555,4,13156.8,-1.0,2.1638,-1.0,1,13156.8,13157.8,13156.8,0.504424778761062,6080.414086329604,-1.0,6081.414086329604,6080.414086329604,3310.1207859199894,3651.7422886034396,4375.8424201558655,6122.322619908739,13156.8,-1.0,5683.55065474933,570.0983124786688,6395.467966209614,7136.406333549309,67529.824,72085.996
17,19679,272,16,635.0,15,2,0,1,3.14,14610.0,12.6075,12.126655555555555,4,14420.0,18730.0,3.14,3.14,0,18730.0,-4310.0,16575.0,0.504424778761062,4592.356687898089,5964.968152866242,-1372.611464968153,5278.662420382166,3632.7117834394903,2561.3169701629195,2605.207857780214,2747.5975642667904,14420.0,18730.0,4592.356687898089,-1.0,2665.730770654731,2788.09754749493,67529.824,72085.996
17,16488,700,16,605.0,32,2,0,1,2.7417,7190.0,2.7417,2.7416999999999994,1,11100.0,3010.0,2.7417,2.7417,1,11100.0,8090.0,7055.0,0.504424778761062,4048.582995951417,1097.8589925958347,2950.7240033555827,2573.220994273626,3497.952032682954,3094.1633479443867,7762.441504107682,46474.770623242934,11100.0,3010.0,5151.21644529294,1559.3591783850081,8670.295235887961,34346.27719878833,11100.0,3010.0
17,61177,700,16,605.0,32,2,0,1,5.140833333333333,22140.0,20.050733333333334,22.29526641606881,3,32150.0,36780.0,5.140833333333333,5.140833333333333,0,36780.0,-4630.0,34465.0,0.504424778761062,6253.8498946344625,7154.482087858648,-900.6321932241854,6704.165991246555,3497.952032682954,3094.1633479443867,7762.441504107682,46474.770623242934,32150.0,36780.0,5151.21644529294,1559.3591783850081,8670.295235887961,34346.27719878833,133160.0,147460.0
17,61177,700,16,605.0,17,2,0,1,7.046333333333333,31900.0,20.050733333333334,22.29526641606881,3,47110.0,56640.0,7.046333333333333,7.046333333333333,0,56640.0,-9530.0,51875.0,0.504424778761062,6685.746724064526,8038.223189365628,-1352.4764653011025,7361.984956715077,5814.979440365744,4198.095605574257,4653.7757919939395,8361.284211502933,47110.0,56640.0,8904.660181756766,1932.4616783794934,6106.694584879015,7930.051087121637,133160.0,147460.0
17,61177,700,16,605.0,52,2,0,1,7.863566666666666,37130.0,20.050733333333334,22.29526641606881,3,46220.0,54040.0,7.863566666666666,7.863566666666666,0,54040.0,-7820.0,50130.0,0.504424778761062,5877.739956847402,6872.199637992938,-994.4596811455358,6374.96979742017,4318.083071930888,3036.043019809152,3254.1133390124014,3583.229544116796,53900.0,54040.0,5877.739956847402,-1.0,4646.766332855892,2652.9515671395548,133160.0,147460.0
17,57440,839,5,610.0,32,2,0,1,3.72,15140.0,3.72,3.7200000000000006,1,5820.0,11420.0,3.72,3.72,0,11420.0,-5600.0,8620.0,0.5258620689655172,1564.516129032258,3069.892473118279,-1505.3763440860212,2317.2043010752686,1484.9650537634407,1259.4023037103952,7762.441504107682,46474.770623242934,5820.0,11420.0,1564.516129032258,-1.0,8670.295235887961,34346.27719878833,5820.0,11420.0
17,66350,417,18,670.0,32,2,0,1,3.131,15990.0,6.2347,6.451366666666667,2,18540.0,17470.0,3.131,3.131,1,18540.0,1070.0,18005.0,0.3918918918918919,5921.430852762696,5579.687000958161,341.74385180453555,5750.558926860429,2846.811030743529,2420.552001527895,7762.441504107682,46474.770623242934,18540.0,17470.0,4170.6367179521585,2487.0648697727975,8670.295235887961,34346.27719878833,41920.0,39040.0
17,66350,417,18,670.0,59,2,0,1,3.1037,12270.0,6.2347,6.451366666666667,2,23380.0,21570.0,3.1037,3.1037,1,23380.0,1810.0,22475.0,0.3918918918918919,7532.944550053163,6949.769629796694,583.1749202564688,7241.357089924928,5469.776678509576,4703.352652456546,4269.554751983237,4302.539014328875,23380.0,21570.0,7469.46408138605,89.77493973483276,5826.904323040962,3271.7535794608775,41920.0,39040.0
17,82928,417,18,670.0,32,2,0,1,3.785,24900.0,7.57,7.149444444444445,2,22360.0,18320.0,3.785,3.785,1,22360.0,4040.0,20340.0,0.3918918918918919,5907.529722589167,4840.158520475561,1067.3712021136062,5373.844121532364,2846.811030743529,2420.552001527895,7762.441504107682,46474.770623242934,22360.0,18320.0,4170.6367179521585,2487.0648697727975,8670.295235887961,34346.27719878833,40800.0,48200.0
17,82928,417,18,670.0,15,2,0,1,3.785,8870.0,7.57,7.149444444444445,2,18440.0,29880.0,3.785,3.785,0,29880.0,-11440.0,24160.0,0.3918918918918919,4871.862615587846,7894.319682959049,-3022.4570673712024,6383.091149273448,2988.808184842159,2309.83744699053,2605.207857780214,2747.5975642667904,18440.0,29880.0,3478.2699590714615,1211.6572976257555,2665.730770654731,2788.09754749493,40800.0,48200.0
17,56971,417,18,670.0,32,2,0,1,4.7086,42640.0,4.7086,4.113409375,1,-1.0,-1.0,-1.0,-1.0,0,-1.0,0.0,-1.0,0.3918918918918919,-1.0,-1.0,0.0,-1.0,2846.811030743529,2420.552001527895,7762.441504107682,46474.770623242934,-1.0,-1.0,4170.6367179521585,2487.0648697727975,8670.295235887961,34346.27719878833,30170.0,30140.0
17,40344,417,18,670.0,32,2,0,1,1.2261,3590.0,1.2261,1.2261,1,6410.0,-1.0,1.2261,-1.0,1,6410.0,6411.0,6410.0,0.3918918918918919,5227.958567816655,-1.0,5228.958567816655,5227.958567816655,2846.811030743529,2420.552001527895,7762.441504107682,46474.770623242934,6410.0,-1.0,4170.6367179521585,2487.0648697727975,8670.295235887961,34346.27719878833,6410.0,-1.0
17,76588,417,18,670.0,32,2,0,1,6.828599999999999,24030.0,8.1589,8.481755555555555,2,25930.0,25170.0,6.828599999999999,6.828599999999999,1,25930.0,760.0,25550.0,0.3918918918918919,3797.2644465922745,3685.967841138741,111.29660545353363,3741.6161438655076,2846.811030743529,2420.552001527895,7762.441504107682,46474.770623242934,25930.0,25170.0,4170.6367179521585,2487.0648697727975,8670.295235887961,34346.27719878833,35782.18,38400.0
17,76588,417,18,670.0,59,2,0,1,1.3303,7340.0,8.1589,8.481755555555555,2,9852.18,13230.0,1.3303,1.3303,0,13230.0,-3377.8199999999997,11541.09,0.3918918918918919,7405.983612718936,9945.125159738405,-2539.1415470194697,8675.55438622867,5469.776678509576,4703.352652456546,4269.554751983237,4302.539014328875,9852.18,13230.0,7469.46408138605,89.77493973483276,5826.904323040962,3271.7535794608775,35782.18,38400.0
17,89602,266,18,655.0,32,2,0,1,4.3488,14696.5,4.3488,4.3488,1,16495.5,10692.5,4.3488,4.3488,1,16495.5,5803.0,13594.0,0.3918918918918919,3793.1153421633558,2458.724245768948,1334.3910963944077,3125.9197939661517,3983.948610745361,3455.0313062567566,7762.441504107682,46474.770623242934,16495.5,10692.5,4528.387567988894,1039.8319537987293,8670.295235887961,34346.27719878833,16495.5,10692.5
17,39112,266,18,655.0,32,2,0,1,5.82,27293.5,5.82,5.82,1,30634.5,50647.5,5.82,5.82,0,50647.5,-20013.0,40641.0,0.3918918918918919,5263.659793814432,8702.319587628866,-3438.659793814434,6982.98969072165,3983.948610745361,3455.0313062567566,7762.441504107682,46474.770623242934,30634.5,50647.5,4528.387567988894,1039.8319537987293,8670.295235887961,34346.27719878833,30634.5,50647.5
17,11536,803,5,635.0,32,2,0,1,1.26,3300.0,1.26,1.26,1,6260.0,6810.0,1.26,1.26,0,6810.0,-550.0,6535.0,0.5258620689655172,4968.253968253968,5404.761904761905,-436.5079365079364,5186.507936507936,3723.489834588891,2413.0283517277935,7762.441504107682,46474.770623242934,6260.0,6810.0,5009.526113299698,58.36762727190025,8670.295235887961,34346.27719878833,6260.0,6810.0
17,85548,803,5,635.0,32,2,0,1,2.296666666666667,10710.0,5.928466666666667,8.04664487915145,2,11600.0,14200.0,2.296666666666667,2.296666666666667,0,14200.0,-2600.0,12900.0,0.5258620689655172,5050.798258345428,6182.8737300435405,-1132.0754716981128,5616.835994194484,3723.489834588891,2413.0283517277935,7762.441504107682,46474.770623242934,11600.0,14200.0,5009.526113299698,58.36762727190025,8670.295235887961,34346.27719878833,48471.604,63546.2
17,85548,803,5,635.0,26,2,0,1,3.6318,19820.0,5.928466666666667,8.04664487915145,2,32441.604,46370.0,3.6318,3.6318,0,46370.0,-13928.396,39405.801999999996,0.5258620689655172,8932.65157773005,12767.773555812544,-3835.121978082494,10850.212566771297,6098.04176441434,5791.657824077833,2070.2366621634446,3543.47489169704,32441.604,46370.0,8932.65157773005,-1.0,2160.4824103536143,3088.276013135561,48471.604,63546.2
17,44150,653,18,635.0,32,2,0,1,1.04,8340.0,7.259435714285714,7.15411507936508,3,5200.0,7290.0,1.04,1.04,0,7290.0,-2090.0,6245.0,0.3918918918918919,5000.0,7009.615384615385,-2009.6153846153848,6004.807692307692,5082.00170825055,4003.238595206067,7762.441504107682,46474.770623242934,5200.0,7290.0,6854.82803893206,3900.873480087887,8670.295235887961,34346.27719878833,31410.0,32680.0
17,44150,653,18,635.0,59,1,0,1,1.45,9340.0,7.259435714285714,7.15411507936508,3,17460.0,15200.0,1.45,1.45,1,17460.0,2260.0,16330.0,0.3918918918918919,12041.379310344828,10482.758620689656,1558.620689655172,11262.068965517243,7268.7155172413795,5368.774940724357,3009.619376411579,4322.026649680497,17460.0,15200.0,12041.379310344828,-1.0,4162.0100898230685,2890.347308364734,31410.0,32680.0
17,44150,653,18,635.0,9,2,0,0,4.106,12130.0,7.259435714285714,7.15411507936508,3,8750.0,10190.0,4.106,4.106,0,10190.0,-1440.0,9470.0,0.3918918918918919,2131.027764247443,2481.734047735022,-350.7062834875792,2306.380905991233,1496.3403555772043,1100.1397284366142,1543.311462081395,1876.2715217290372,8750.0,10190.0,2131.027764247443,-1.0,1425.0306014375635,2133.1901146083765,31410.0,32680.0
17,44150,653,18,635.0,9,1,0,0,0.6634357142857142,370.0,7.259435714285714,7.15411507936508,3,-1.0,-1.0,-1.0,-1.0,0,-1.0,0.0,-1.0,0.3918918918918919,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,651.6824851197543,1359.23219198219,8750.0,10190.0,-1.0,-1.0,1278.7841056847142,2216.651093765023,31410.0,32680.0
17,79247,653,18,635.0,32,2,0,1,3.4142333333333332,38310.0,3.4142333333333332,4.727922222222222,1,33440.0,31150.0,3.4142333333333332,3.4142333333333332,1,33440.0,2290.0,32295.0,0.3918918918918919,9794.292520526815,9123.570933445284,670.7215870815307,9458.93172698605,5082.00170825055,4003.238595206067,7762.441504107682,46474.770623242934,33440.0,31150.0,6854.82803893206,3900.873480087887,8670.295235887961,34346.27719878833,47180.0,41370.0
17,8954,653,18,635.0,32,2,0,1,0.7600000000000001,3988.061,0.7600000000000001,0.7600000000000001,1,5181.498,5281.9,0.7600000000000001,0.7600000000000001,0,5281.9,-100.40200000000004,5231.699,0.3918918918918919,6817.7605263157875,6949.86842105263,-132.10789473684235,6883.814473684209,5082.00170825055,4003.238595206067,7762.441504107682,46474.770623242934,5181.498,5281.9,6854.82803893206,3900.873480087887,8670.295235887961,34346.27719878833,5181.498,5281.9
17,73831,653,18,635.0,32,2,0,1,0.4,1595.979,0.4,0.4,1,2070.664,2174.9,0.4,0.4,0,2174.9,-104.23599999999988,2122.782,0.3918918918918919,5176.66,5437.25,-260.59000000000015,5306.955,5082.00170825055,4003.238595206067,7762.441504107682,46474.770623242934,2070.664,2174.9,6854.82803893206,3900.873480087887,8670.295235887961,34346.27719878833,2070.664,2174.9
17,37371,653,18,635.0,32,2,0,1,1.1643,5455.758,1.1643,1.1643,1,7082.832,7456.8,1.1643,1.1643,0,7456.8,-373.96799999999985,7269.816000000001,0.3918918918918919,6083.339345529504,6404.534913682041,-321.1955681525378,6243.9371296057725,5082.00170825055,4003.238595206067,7762.441504107682,46474.770623242934,7082.832,7456.8,6854.82803893206,3900.873480087887,8670.295235887961,34346.27719878833,7082.832,7456.8
17,89417,653,18,635.0,32,2,0,1,1.3,13650.714,5.26,7.5815212543554,2,17174.9,16156.4,1.3,1.3,1,17174.9,1018.5000000000018,16665.65,0.3918918918918919,13211.461538461539,12428.0,783.461538461539,12819.73076923077,5082.00170825055,4003.238595206067,7762.441504107682,46474.770623242934,17174.9,16156.4,6854.82803893206,3900.873480087887,8670.295235887961,34346.27719878833,62345.7,77368.0
17,89417,653,18,635.0,59,2,0,1,3.9599999999999995,20778.0,5.26,7.5815212543554,2,32862.0,39534.0,3.9599999999999995,3.9599999999999995,0,39534.0,-6672.0,36198.0,0.3918918918918919,8298.48484848485,9983.333333333334,-1684.848484848484,9140.909090909092,4292.777520344438,3403.944615923577,4269.554751983237,4302.539014328875,32862.0,39534.0,6314.064558629777,2806.3940873613924,5826.904323040962,3271.7535794608775,62345.7,77368.0
17,30139,653,18,635.0,32,2,0,1,1.9266666666666667,13039.488,1.9266666666666667,1.9266666666666665,1,16870.106,-1.0,1.9266666666666667,-1.0,1,16870.106,16871.106,16870.106,0.3918918918918919,8756.110380622837,-1.0,8757.110380622837,8756.110380622837,5082.00170825055,4003.238595206067,7762.441504107682,46474.770623242934,16870.106,-1.0,6854.82803893206,3900.873480087887,8670.295235887961,34346.27719878833,16870.106,-1.0
17,19179,653,18,635.0,32,2,0,1,1.429891111111111,6990.0,1.429891111111111,1.8188887037037036,1,-1.0,-1.0,-1.0,-1.0,0,-1.0,0.0,-1.0,0.3918918918918919,-1.0,-1.0,0.0,-1.0,5082.00170825055,4003.238595206067,7762.441504107682,46474.770623242934,-1.0,-1.0,6854.82803893206,3900.873480087887,8670.295235887961,34346.27719878833,-1.0,-1.0
17,32795,616,7,635.0,32,2,0,1,5.12,30540.0,11.04,11.8485125,3,39820.0,36540.0,5.12,5.12,1,39820.0,3280.0,38180.0,0.4666666666666667,7777.34375,7136.71875,640.625,7457.03125,5902.09375,3987.0393468406114,7762.441504107682,46474.770623242934,39820.0,36540.0,7777.34375,-1.0,8670.295235887961,34346.27719878833,75560.0,80165.914
17,32795,616,7,635.0,59,2,0,1,3.85,14210.0,11.04,11.8485125,3,24740.0,26800.0,3.85,3.85,0,26800.0,-2060.0,25770.0,0.4666666666666667,6425.974025974026,6961.038961038961,-535.0649350649355,6693.506493506493,4221.178571428572,3199.8293313643226,4269.554751983237,4302.539014328875,24740.0,26800.0,6425.974025974026,-1.0,5826.904323040962,3271.7535794608775,75560.0,80165.914
17,32795,616,7,635.0,17,2,0,1,2.07,3580.0,11.04,11.8485125,3,11000.0,12140.0,2.07,2.07,0,12140.0,-1140.0,11570.0,0.4666666666666667,5314.009661835749,5864.734299516908,-550.724637681159,5589.371980676329,2381.995974235105,2767.716832249997,4653.7757919939395,8361.284211502933,11000.0,16825.914,5314.009661835749,-1.0,6106.694584879015,7930.051087121637,75560.0,80165.914
17,4926,510,15,600.0,32,2,0,1,1.1766666666666665,5440.0,1.1766666666666665,1.1766666666666667,1,5510.0,5540.0,1.1766666666666665,1.1766666666666665,0,5540.0,-30.0,5525.0,0.5327102803738317,4682.71954674221,4708.215297450425,-25.495750708215382,4695.467422096317,4580.673808685305,3826.1258629352537,7762.441504107682,46474.770623242934,5510.0,5540.0,5991.009477648328,4389.312552810964,8670.295235887961,34346.27719878833,5510.0,5540.0
17,16864,510,15,600.0,32,2,0,1,13.7568,119283.064,13.7568,14.085224415204678,1,33079.527,77220.0,13.7568,13.7568,0,77220.0,-44140.473,55149.7635,0.5327102803738317,2404.594600488486,5613.224005582693,-3208.6294050942074,4008.90930303559,4580.673808685305,3826.1258629352537,7762.441504107682,46474.770623242934,33079.527,94090.0,5991.009477648328,4389.312552810964,8670.295235887961,34346.27719878833,33079.527,158910.0
17,40352,510,15,600.0,32,2,0,1,0.3499999999999999,3320.0,0.3499999999999999,0.4522524671052631,1,3810.0,2750.0,0.3499999999999999,0.3499999999999999,1,3810.0,1060.0,3280.0,0.5327102803738317,10885.714285714288,7857.142857142859,3028.5714285714294,9371.428571428572,4580.673808685305,3826.1258629352537,7762.441504107682,46474.770623242934,3810.0,2750.0,5991.009477648328,4389.312552810964,8670.295235887961,34346.27719878833,3810.0,2750.0
17,85984,144,15,620.0,32,2,0,1,4.37,37276.936,10.63928121968122,9.438859936859936,3,32050.473,-1.0,4.37,-1.0,1,32050.473,32051.473,32050.473,0.5327102803738317,7334.2043478260875,-1.0,7335.2043478260875,7334.2043478260875,3666.6021739130438,5186.772735736873,7762.441504107682,46474.770623242934,32050.473,-1.0,7334.2043478260875,-1.0,8670.295235887961,34346.27719878833,94699.773,98965.4
17,85984,144,15,620.0,59,2,0,1,5.753333333333333,28296.9,10.63928121968122,9.438859936859936,3,28959.3,46705.4,5.753333333333333,5.753333333333333,0,46705.4,-17746.100000000002,37832.35,0.5327102803738317,5033.4820393974505,8117.972190034763,-3084.4901506373126,6575.727114716106,4676.127522707734,3436.1569627647305,4269.554751983237,4302.539014328875,28959.3,46705.4,7195.719084214854,3057.8649538462937,5826.904323040962,3271.7535794608775,94699.773,98965.4
17,85984,144,15,620.0,17,2,0,1,0.5159478863478864,35750.0,10.63928121968122,9.438859936859936,3,33690.0,52260.0,0.5159478863478864,0.5159478863478864,0,52260.0,-18570.0,42975.0,0.5327102803738317,65297.29240383778,101289.2995258107,-35992.007121972914,83293.29596482424,56512.24045013061,41970.69480930924,4653.7757919939395,8361.284211502933,33690.0,52260.0,65297.29240383778,-1.0,6106.694584879015,7930.051087121637,94699.773,98965.4
17,18372,412,15,605.0,32,2,0,1,0.706,9120.0,0.706,0.706,1,11620.0,13410.0,0.706,0.706,0,13410.0,-1790.0,12515.0,0.5327102803738317,16458.923512747875,18994.334277620397,-2535.410764872522,17726.628895184134,6974.971010802078,7328.064289454587,7762.441504107682,46474.770623242934,11620.0,13410.0,13856.715961660397,5795.920427189314,8670.295235887961,34346.27719878833,11620.0,13410.0
17,81554,412,15,605.0,32,2,0,1,0.42253333333333337,3598.254,0.42253333333333337,0.42253333333333337,1,8719.326,3714.5,0.42253333333333337,0.42253333333333337,1,8719.326,5004.825999999999,6216.913,0.5327102803738317,20635.82991479962,8791.022404544019,11844.8075102556,14713.426159671819,6974.971010802078,7328.064289454587,7762.441504107682,46474.770623242934,8719.326,3714.5,13856.715961660397,5795.920427189314,8670.295235887961,34346.27719878833,8719.326,3714.5
17,28477,412,15,605.0,32,2,0,1,1.157,5037.219,1.157,1.157,1,12250.674,6060.5,1.157,1.157,1,12250.674,6190.174000000001,9155.587,0.5327102803738317,10588.309420916163,5238.115816767502,5350.193604148661,7913.212618841832,6974.971010802078,7328.064289454587,7762.441504107682,46474.770623242934,12250.674,6060.5,13856.715961660397,5795.920427189314,8670.295235887961,34346.27719878833,12250.674,6060.5
17,92556,412,15,605.0,32,2,0,1,1.2623,8196.21,2.9513,2.52905,2,9775.0,2212.0,1.2623,1.2623,1,9775.0,7563.0,5993.5,0.5327102803738317,7743.80099817793,1752.3568089994455,5991.4441891784845,4748.078903588687,6974.971010802078,7328.064289454587,7762.441504107682,46474.770623242934,9775.0,2212.0,13856.715961660397,5795.920427189314,8670.295235887961,34346.27719878833,9775.0,2212.0
17,92556,412,15,605.0,15,2,0,1,1.689,12080.0,2.9513,2.52905,2,-1.0,-1.0,-1.0,-1.0,0,-1.0,0.0,-1.0,0.5327102803738317,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,2605.207857780214,2747.5975642667904,-1.0,-1.0,-1.0,-1.0,2665.730770654731,2788.09754749493,9775.0,2212.0
17,53891,449,3,625.0,32,2,0,1,1.3705666666666667,8047.6,1.3705666666666667,1.3705666666666667,1,3961.26,7484.74,1.3705666666666667,1.3705666666666667,0,7484.74,-3523.4799999999996,5723.0,0.32142857142857145,2890.2351825279084,5461.055038062115,-2570.819855534207,4175.645110295012,129867.83550664352,241000.7473473626,7762.441504107682,46474.770623242934,3961.26,7484.74,116370.73567197024,198022.21146057523,8670.295235887961,34346.27719878833,3961.26,7484.74
17,3579,449,12,625.0,32,2,0,1,0.00072,504.68,0.00072,0.00072,1,248.418,469.382,0.00072,0.00072,0,469.382,-220.964,358.9,0.3920704845814978,345025.0,651919.4444444444,-306894.4444444444,498472.2222222222,129867.83550664352,241000.7473473626,7762.441504107682,46474.770623242934,248.418,469.382,116370.73567197024,198022.21146057523,8670.295235887961,34346.27719878833,248.418,469.382
17,89426,449,3,625.0,32,2,0,1,0.7712587499999999,1875.5,0.7712587499999999,0.7712587499999999,1,923.175,1744.325,0.7712587499999999,0.7712587499999999,0,1744.325,-821.1500000000001,1333.75,0.32142857142857145,1196.9718333827657,2261.6599163380647,-1064.688082955299,1729.315874860415,129867.83550664352,241000.7473473626,7762.441504107682,46474.770623242934,923.175,1744.325,116370.73567197024,198022.21146057523,8670.295235887961,34346.27719878833,923.175,1744.325
17,22976,757,12,470.0,32,2,0,1,1.8942666666666668,14740.0,1.8942666666666668,1.8942666666666668,1,11450.0,17250.0,1.8942666666666668,1.8942666666666668,0,17250.0,-5800.0,14350.0,0.3920704845814978,6044.55550080946,9106.426409516434,-3061.8709087069747,7575.490955162947,3849.575364257056,3942.3483553561955,7762.441504107682,46474.770623242934,11450.0,17250.0,6044.55550080946,-1.0,8670.295235887961,34346.27719878833,11450.0,17250.0
17,25015,468,7,605.0,32,2,0,1,1.5964,8760.9,1.5964,2.305911111111111,1,8986.061,9843.467,1.5964,1.5964,0,9843.467,-857.4060000000009,9414.764,0.4666666666666667,5628.953269857178,6166.040466048609,-537.0871961914308,5897.496867952894,4740.126132108918,3480.7797903683568,7762.441504107682,46474.770623242934,8986.061,9895.643,7008.987815715147,1908.3490768283075,8670.295235887961,34346.27719878833,8986.061,9895.643
17,57191,468,7,605.0,32,2,0,1,3.7255,19690.0,3.7255,4.139444444444444,1,23140.0,24000.0,3.7255,3.7255,0,24000.0,-860.0,23570.0,0.4666666666666667,6211.246812508389,6442.088310293921,-230.84149778553183,6326.667561401155,4740.126132108918,3480.7797903683568,7762.441504107682,46474.770623242934,23140.0,24000.0,7008.987815715147,1908.3490768283075,8670.295235887961,34346.27719878833,23140.0,24000.0
